Date,Winner,Loser,B365W,B365L,Year
2024-07-02,Walton A.,Coria F.,1.25,4.0,2024
2024-07-02,Zverev A.,Carballes Baena R.,1.01,29.0,2024
2024-07-02,Djokovic N.,Kopriva V.,1.02,21.0,2024
2024-07-02,Fils A.,Stricker D.,1.44,2.75,2024
2024-07-02,Tsitsipas S.,Daniel T.,1.05,11.0,2024
2024-07-02,Rune H.,Kwon S.W.,1.1,7.0,2024
2024-07-02,Giron M.,Searle H.,1.17,5.0,2024
2024-07-02,Draper J.,Ymer E.,1.03,15.0,2024
2024-07-02,Cobolli F.,Hijikata R.,2.1,1.73,2024
2024-07-02,Norrie C.,Diaz Acosta F.,1.04,13.0,2024
2024-07-02,Fritz T.,O Connell C.,1.05,11.0,2024
2024-07-03,Halys Q.,Eubanks C.,1.8,2.0,2024
2024-07-03,Khachanov K.,Karatsev A.,1.17,5.0,2024
2024-07-03,Safiullin R.,Cerundolo F.,1.73,2.1,2024
2024-07-03,Ruusuvuori E.,Mcdonald M.,1.67,2.2,2024
2024-07-03,Pouille L.,Djere L.,1.5,2.63,2024
2024-07-03,Rinderknech A.,Nishikori K.,1.36,3.2,2024
2024-07-03,Machac T.,Goffin D.,1.62,2.3,2024
2024-07-03,Tabilo A.,Evans D.,1.44,2.75,2024
2024-07-03,Kokkinakis T.,Auger-Aliassime F.,3.2,1.36,2024
2024-07-03,Fognini F.,Ruud C.,4.5,1.2,2024
2024-07-03,Tiafoe F.,Coric B.,1.44,2.75,2024
2024-07-03,Nakashima B.,Thompson J.,1.67,2.2,2024
2024-07-03,Humbert U.,Van De Zandschulp B.,1.25,4.0,2024
2024-07-03,Medvedev D.,Muller A.,1.02,21.0,2024
2024-07-03,Alcaraz C.,Vukic A.,1.03,17.0,2024
2024-07-03,Bautista Agut R.,Sonego L.,1.62,2.3,2024
2024-07-03,Bublik A.,Cazaux A.,1.33,3.4,2024
2024-07-03,Paul T.,Virtanen O.,1.1,7.0,2024
2024-07-03,Kecmanovic M.,Griekspoor T.,2.5,1.53,2024
2024-07-03,Struff J.L.,Zhang Zh.,1.25,4.0,2024
2024-07-03,Sinner J.,Berrettini M.,1.2,4.5,2024
2024-07-04,De Minaur A.,Munar J.,1.02,19.0,2024
2024-07-04,Fils A.,Hurkacz H.,3.75,1.29,2024
2024-07-04,Comesana F.,Walton A.,2.75,1.44,2024
2024-07-04,Shelton B.,Harris L.,1.67,2.2,2024
2024-07-04,Dimitrov G.,Shang J.,1.14,5.5,2024
2024-07-04,Shapovalov D.,Altmaier D.,1.13,6.0,2024
2024-07-04,Popyrin A.,Etcheverry T.,1.67,2.2,2024
2024-07-04,Musetti L.,Darderi L.,1.25,4.0,2024
2024-07-04,Safiullin R.,Machac T.,1.73,2.1,2024
2024-07-04,Djokovic N.,Fearnley J.,1.02,19.0,2024
2024-07-04,Tabilo A.,Cobolli F.,1.36,3.2,2024
2024-07-04,Monfils G.,Wawrinka S.,1.36,3.2,2024
2024-07-04,Halys Q.,Khachanov K.,2.63,1.5,2024
2024-07-04,Rune H.,Seyboth Wild T.,1.11,6.5,2024
2024-07-04,Fritz T.,Rinderknech A.,1.07,9.0,2024
2024-07-04,Pouille L.,Kokkinakis T.,2.63,1.5,2024
2024-07-04,Norrie C.,Draper J.,3.4,1.33,2024
2024-07-04,Ruusuvuori E.,Tsitsipas S.,4.33,1.22,2024
2024-07-04,Mpetshi G.,Nishioka Y.,1.53,2.5,2024
2024-07-04,Zverev A.,Giron M.,1.11,6.5,2024
2024-07-05,Paul T.,Bublik A.,1.5,2.63,2024
2024-07-05,Alcaraz C.,Tiafoe F.,1.06,10.0,2024
2024-07-05,Dimitrov G.,Monfils G.,1.3,3.5,2024
2024-07-05,Sinner J.,Kecmanovic M.,1.03,15.0,2024
2024-07-06,De Minaur A.,Pouille L.,1.05,11.0,2024
2024-07-06,Shelton B.,Shapovalov D.,1.8,2.0,2024
2024-07-06,Humbert U.,Nakashima B.,1.73,2.1,2024
2024-07-06,Zverev A.,Norrie C.,1.11,6.5,2024
2024-07-06,Fils A.,Safiullin R.,1.73,2.1,2024
2024-07-06,Mpetshi G.,Ruusuvuori E.,1.73,2.1,2024
2024-07-06,Bautista Agut R.,Fognini F.,1.44,2.75,2024
2024-07-06,Musetti L.,Comesana F.,1.17,5.0,2024
2024-07-06,Rune H.,Halys Q.,1.29,3.75,2024
2024-07-06,Medvedev D.,Struff J.L.,1.53,2.5,2024
2024-07-06,Djokovic N.,Popyrin A.,1.13,6.0,2024
2024-07-06,Fritz T.,Tabilo A.,1.17,5.0,2024
2024-07-07,Alcaraz C.,Humbert U.,1.1,7.0,2024
2024-07-07,Sinner J.,Shelton B.,1.05,11.0,2024
2024-07-07,Medvedev D.,Dimitrov G.,1.67,2.2,2024
2024-07-07,Paul T.,Bautista Agut R.,1.13,6.0,2024
2024-07-08,Musetti L.,Mpetshi G.,1.91,1.91,2024
2024-07-08,De Minaur A.,Fils A.,1.2,4.5,2024
2024-07-08,Fritz T.,Zverev A.,2.38,1.57,2024
2024-07-08,Djokovic N.,Rune H.,1.3,3.5,2024
2024-07-09,Medvedev D.,Sinner J.,4.33,1.22,2024
2024-07-09,Alcaraz C.,Paul T.,1.25,4.0,2024
2024-07-10,Djokovic N.,De Minaur A.,1.25,4.0,2024
2024-07-10,Musetti L.,Fritz T.,4.5,1.2,2024
2024-07-12,Alcaraz C.,Medvedev D.,1.29,3.75,2024
2024-07-12,Djokovic N.,Musetti L.,1.11,6.5,2024
2024-07-14,Alcaraz C.,Djokovic N.,1.8,2.1,2024
2024-07-15,Kotov P.,Garin C.,1.8,2.0,2024
2024-07-15,Norrie C.,Kovalik J.,1.57,2.38,2024
2024-07-16,Carballes Baena R.,Safiullin R.,1.62,2.3,2024
2024-07-16,Tirante T.A.,Faria J.,2.0,1.8,2024
2024-07-16,Monteiro T.,Coria F.,1.73,2.1,2024
2024-07-16,Skatov T.,Daniel T.,1.67,2.2,2024
2024-07-16,Yevseyev D.,Muller A.,5.5,1.14,2024
2024-07-16,Ajdukovic D.,Van Assche L.,2.1,1.73,2024
2024-07-16,Nagal S.,Ymer E.,1.53,2.5,2024
2024-07-16,Rocha H.,Ugo Carabelli C.,2.38,1.57,2024
2024-07-16,Nadal R.,Borg L.,1.01,26.0,2024
2024-07-16,Borges N.,Pellegrino A.,1.29,3.75,2024
2024-07-17,Monteiro T.,Ruud C.,6.0,1.13,2024
2024-07-17,Carballes Baena R.,Yevseyev D.,1.17,5.0,2024
2024-07-17,Ajdukovic D.,Kotov P.,2.75,1.44,2024
2024-07-17,Tirante T.A.,Rublev A.,5.0,1.17,2024
2024-07-18,Navone M.,Nagal S.,1.57,2.38,2024
2024-07-18,Skatov T.,Griekspoor T.,3.0,1.4,2024
2024-07-18,Nadal R.,Norrie C.,1.5,2.63,2024
2024-07-18,Borges N.,Rocha H.,1.57,2.38,2024
2024-07-19,Ajdukovic D.,Monteiro T.,3.5,1.3,2024
2024-07-19,Nadal R.,Navone M.,1.36,3.2,2024
2024-07-19,Tirante T.A.,Carballes Baena R.,2.75,1.44,2024
2024-07-19,Borges N.,Skatov T.,1.57,2.38,2024
2024-07-20,Nadal R.,Ajdukovic D.,1.3,3.5,2024
2024-07-20,Borges N.,Tirante T.A.,1.53,2.5,2024
2024-07-21,Borges N.,Nadal R.,2.75,1.44,2024
2024-07-15,Riedi L.,Barrere G.,1.67,2.2,2024
2024-07-15,Struff J.L.,Ramos-Vinolas A.,1.17,5.0,2024
2024-07-15,Fognini F.,Droguet T.,1.73,2.1,2024
2024-07-15,Varillas J.P.,Thiem D.,1.57,2.38,2024
2024-07-15,Galan D.E.,Kopriva V.,1.73,2.1,2024
2024-07-16,Halys Q.,Gasquet R.,1.53,2.5,2024
2024-07-16,Medjedovic H.,Huesler M.A.,1.4,3.0,2024
2024-07-16,Heide G.,Napolitano S.,1.73,2.1,2024
2024-07-16,Berrettini M.,Cachin P.,1.17,5.0,2024
2024-07-16,Van De Zandschulp B.,Stricker D.,1.62,2.3,2024
2024-07-16,Klein L.,Wawrinka S.,2.1,1.73,2024
2024-07-17,Fognini F.,Varillas J.P.,1.67,2.2,2024
2024-07-17,Etcheverry T.,Van De Zandschulp B.,1.5,2.63,2024
2024-07-17,Tsitsipas S.,Medjedovic H.,1.36,3.2,2024
2024-07-17,Struff J.L.,Riedi L.,1.33,3.4,2024
2024-07-18,Halys Q.,Klein L.,1.91,1.91,2024
2024-07-18,Heide G.,Humbert U.,3.5,1.3,2024
2024-07-18,Berrettini M.,Galan D.E.,1.14,5.5,2024
2024-07-18,Auger-Aliassime F.,Hanfmann Y.,1.44,2.75,2024
2024-07-19,Halys Q.,Heide G.,1.67,2.2,2024
2024-07-19,Struff J.L.,Etcheverry T.,1.62,2.3,2024
2024-07-19,Tsitsipas S.,Fognini F.,1.11,6.5,2024
2024-07-19,Berrettini M.,Auger-Aliassime F.,1.57,2.38,2024
2024-07-20,Halys Q.,Struff J.L.,2.75,1.44,2024
2024-07-20,Berrettini M.,Tsitsipas S.,2.2,1.67,2024
2024-07-21,Berrettini M.,Halys Q.,1.25,4.0,2024
2024-07-15,Cobolli F.,Altmaier D.,1.67,2.2,2024
2024-07-15,Blanchet U.,Popyrin A.,3.4,1.33,2024
2024-07-15,Marterer M.,Kwon S.W.,1.62,2.3,2024
2024-07-15,Djere L.,Bergs Z.,2.0,1.8,2024
2024-07-15,Shevchenko A.,Molleker R.,1.53,2.5,2024
2024-07-15,Cerundolo F.,Comesana F.,1.25,4.0,2024
2024-07-15,Martinez P.,Arnaldi M.,3.2,1.36,2024
2024-07-16,Fils A.,Munar J.,1.53,2.5,2024
2024-07-16,Lajovic D.,Meligeni Alves F.,1.73,2.1,2024
2024-07-16,Zhang Zh.,Seyboth Wild T.,1.67,2.2,2024
2024-07-16,Trungelliti M.,Ofner S.,2.38,1.57,2024
2024-07-16,Baez S.,Koepfer D.,1.44,2.75,2024
2024-07-16,Rune H.,Marozsan F.,1.4,3.0,2024
2024-07-16,Gaston H.,Diaz Acosta F.,2.2,1.67,2024
2024-07-17,Zverev A.,De Jong J.,1.08,8.0,2024
2024-07-17,Darderi L.,Shevchenko A.,1.36,3.2,2024
2024-07-17,Martinez P.,Blanchet U.,1.33,3.4,2024
2024-07-17,Cerundolo F.,Marterer M.,1.25,4.0,2024
2024-07-17,Baez S.,Lajovic D.,1.4,3.0,2024
2024-07-18,Fils A.,Djere L.,1.5,2.63,2024
2024-07-18,Zhang Zh.,Cobolli F.,2.0,1.8,2024
2024-07-18,Rune H.,Trungelliti M.,1.17,5.0,2024
2024-07-18,Zverev A.,Gaston H.,1.08,8.0,2024
2024-07-19,Baez S.,Darderi L.,1.57,2.38,2024
2024-07-19,Fils A.,Rune H.,2.3,1.62,2024
2024-07-19,Martinez P.,Cerundolo F.,3.5,1.3,2024
2024-07-19,Zverev A.,Zhang Zh.,1.29,3.75,2024
2024-07-20,Fils A.,Baez S.,1.73,2.1,2024
2024-07-20,Zverev A.,Martinez P.,1.1,7.0,2024
2024-07-21,Fils A.,Zverev A.,3.4,1.33,2024
2024-07-15,Kovacevic A.,Mayot H.,2.38,1.57,2024
2024-07-15,Cressy M.,Albot R.,1.53,2.5,2024
2024-07-15,Vukic A.,Wong C.,1.14,5.5,2024
2024-07-15,Opelka R.,Lestienne C.,2.1,1.73,2024
2024-07-16,Rinderknech A.,Mochizuki S.,1.4,3.0,2024
2024-07-16,Mcdonald M.,Hijikata R.,1.67,2.2,2024
2024-07-16,Harris B.,Diallo G.,1.57,2.38,2024
2024-07-16,Paire B.,Svajda Z.,5.5,1.14,2024
2024-07-16,Quinn E.,Polmans M.,2.1,1.73,2024
2024-07-16,Bolt A.,Mensik J.,2.3,1.62,2024
2024-07-16,Spizzirri E.,Tu L.,2.5,1.53,2024
2024-07-16,Nakashima B.,Nava E.,1.14,5.5,2024
2024-07-17,Kovacevic A.,Rinderknech A.,2.38,1.57,2024
2024-07-17,Michelsen A.,Cressy M.,1.62,2.3,2024
2024-07-17,Opelka R.,Mannarino A.,2.2,1.67,2024
2024-07-17,Mcdonald M.,Harris B.,1.57,2.38,2024
2024-07-17,Eubanks C.,Quinn E.,1.44,2.75,2024
2024-07-17,Vukic A.,Spizzirri E.,1.33,3.4,2024
2024-07-17,Bolt A.,Nakashima B.,3.75,1.29,2024
2024-07-18,Giron M.,Paire B.,1.14,5.5,2024
2024-07-18,Michelsen A.,Kovacevic A.,1.44,2.75,2024
2024-07-18,Opelka R.,Mcdonald M.,2.38,1.57,2024
2024-07-19,Eubanks C.,Vukic A.,2.5,1.53,2024
2024-07-19,Giron M.,Bolt A.,1.5,2.63,2024
2024-07-20,Michelsen A.,Opelka R.,1.62,2.3,2024
2024-07-20,Giron M.,Eubanks C.,1.53,2.5,2024
2024-07-21,Giron M.,Michelsen A.,2.3,1.62,2024
2024-07-22,Davidovich Fokina A.,Cazaux A.,1.91,1.91,2024
2024-07-22,Nishioka Y.,Svajda Z.,1.91,1.91,2024
2024-07-22,Goffin D.,Shapovalov D.,2.75,1.44,2024
2024-07-23,Karatsev A.,Harris B.,2.1,1.73,2024
2024-07-23,Rinderknech A.,Wolf J.J.,1.67,2.2,2024
2024-07-23,Walton A.,Kecmanovic M.,3.0,1.4,2024
2024-07-23,Mcdonald M.,Nakashima B.,2.5,1.53,2024
2024-07-23,Bellucci M.,Vukic A.,2.0,1.8,2024
2024-07-23,Mayot H.,Coric B.,2.3,1.62,2024
2024-07-24,Purcell M.,O Connell C.,1.62,2.3,2024
2024-07-24,Opelka R.,Kovacevic A.,1.57,2.38,2024
2024-07-24,Shang J.,Martin A.,1.13,6.0,2024
2024-07-24,Rinderknech A.,Walton A.,1.67,2.2,2024
2024-07-24,Bellucci M.,Mannarino A.,1.73,2.1,2024
2024-07-25,Nishioka Y.,Mcdonald M.,2.2,1.67,2024
2024-07-25,Thompson J.,Mayot H.,1.57,2.38,2024
2024-07-25,Tiafoe F.,Karatsev A.,1.44,2.75,2024
2024-07-25,Davidovich Fokina A.,Opelka R.,1.8,2.0,2024
2024-07-25,Purcell M.,Goffin D.,2.2,1.67,2024
2024-07-26,Shang J.,Shelton B.,2.38,1.57,2024
2024-07-26,Thompson J.,Davidovich Fokina A.,2.1,1.73,2024
2024-07-26,Shang J.,Purcell M.,1.44,2.75,2024
2024-07-27,Nishioka Y.,Tiafoe F.,2.75,1.44,2024
2024-07-27,Rinderknech A.,Bellucci M.,1.57,2.38,2024
2024-07-27,Thompson J.,Shang J.,2.3,1.62,2024
2024-07-28,Nishioka Y.,Rinderknech A.,1.73,2.1,2024
2024-07-28,Nishioka Y.,Thompson J.,2.0,1.8,2024
2024-07-22,Hanfmann Y.,Munar J.,2.5,1.53,2024
2024-07-22,Moreno De Alboran N.,Collarini A.,1.5,2.63,2024
2024-07-22,Seyboth Wild T.,Schwaerzler J.,1.36,3.2,2024
2024-07-22,Nagal S.,Klein L.,2.63,1.5,2024
2024-07-22,Djere L.,Kopriva V.,1.44,2.75,2024
2024-07-23,Galan D.E.,Medjedovic H.,3.0,1.4,2024
2024-07-23,Gaston H.,Altmaier D.,2.1,1.73,2024
2024-07-23,Diaz Acosta F.,Coria F.,1.73,2.1,2024
2024-07-23,Neumayer L.,Ofner S.,2.75,1.44,2024
2024-07-23,Carballes Baena R.,Fucsovics M.,1.91,1.91,2024
2024-07-23,Berrettini M.,Kotov P.,1.29,3.75,2024
2024-07-23,Tirante T.A.,Thiem D.,1.91,1.91,2024
2024-07-24,Seyboth Wild T.,Djere L.,2.3,1.62,2024
2024-07-24,Moreno De Alboran N.,Neumayer L.,1.62,2.3,2024
2024-07-24,Martinez P.,Nagal S.,1.62,2.3,2024
2024-07-24,Berrettini M.,Tabilo A.,1.4,3.0,2024
2024-07-24,Diaz Acosta F.,Galan D.E.,1.62,2.3,2024
2024-07-24,Baez S.,Tirante T.A.,1.33,3.4,2024
2024-07-24,Gaston H.,Carballes Baena R.,2.3,1.62,2024
2024-07-25,Hanfmann Y.,Seyboth Wild T.,1.91,1.91,2024
2024-07-25,Berrettini M.,Moreno De Alboran N.,1.14,5.5,2024
2024-07-25,Diaz Acosta F.,Martinez P.,1.67,2.2,2024
2024-07-25,Gaston H.,Baez S.,3.0,1.4,2024
2024-07-26,Berrettini M.,Hanfmann Y.,1.22,4.33,2024
2024-07-26,Gaston H.,Diaz Acosta F.,2.1,1.73,2024
2024-07-27,Berrettini M.,Gaston H.,1.2,4.5,2024
2024-07-21,Muller A.,Arnaldi M.,2.75,1.44,2024
2024-07-21,Marozsan F.,Shevchenko A.,1.57,2.38,2024
2024-07-21,Ugo Carabelli C.,Mikrut L.,1.36,3.2,2024
2024-07-22,Monteiro T.,Machac T.,2.1,1.73,2024
2024-07-22,Mensik J.,Popyrin A.,2.3,1.62,2024
2024-07-22,Trungelliti M.,Andreozzi G.,1.3,3.5,2024
2024-07-22,Cobolli F.,Navone M.,1.73,2.1,2024
2024-07-22,Lajovic D.,Misolic F.,1.53,2.5,2024
2024-07-22,Sonego L.,Poljicak M.,1.2,4.5,2024
2024-07-22,Dodig M.,Couacaud E.,2.75,1.44,2024
2024-07-23,Fognini F.,Van Assche L.,1.73,2.1,2024
2024-07-23,Darderi L.,Ajdukovic D.,1.4,3.0,2024
2024-07-23,Rublev A.,Ugo Carabelli C.,1.25,4.0,2024
2024-07-23,Marozsan F.,Monteiro T.,2.0,1.8,2024
2024-07-24,Sonego L.,Muller A.,2.2,1.67,2024
2024-07-24,Cerundolo F.,Dodig M.,1.17,5.0,2024
2024-07-24,Musetti L.,Trungelliti M.,1.22,4.33,2024
2024-07-24,Lajovic D.,Cobolli F.,2.75,1.44,2024
2024-07-24,Mensik J.,Darderi L.,3.0,1.4,2024
2024-07-24,Tseng C. H.,Fognini F.,3.0,1.4,2024
2024-07-25,Cerundolo F.,Sonego L.,1.4,3.0,2024
2024-07-25,Mensik J.,Tseng C. H.,1.36,3.2,2024
2024-07-25,Rublev A.,Marozsan F.,1.44,2.75,2024
2024-07-25,Musetti L.,Lajovic D.,1.33,3.4,2024
2024-07-26,Cerundolo F.,Rublev A.,2.5,1.53,2024
2024-07-26,Musetti L.,Mensik J.,1.5,2.63,2024
2024-07-27,Cerundolo F.,Musetti L.,2.38,1.57,2024
2024-07-29,Wolf J.J.,Svajda Z.,1.91,1.91,2024
2024-07-29,O Connell C.,Mayot H.,1.91,1.91,2024
2024-07-29,Garin C.,Karatsev A.,2.38,1.57,2024
2024-07-29,Galan D.E.,Cressy M.,2.5,1.53,2024
2024-07-29,Ruusuvuori E.,Coric B.,1.67,2.2,2024
2024-07-29,Bellucci M.,Mcdonald M.,2.2,1.67,2024
2024-07-29,Hong S.,Walton A.,2.75,1.44,2024
2024-07-29,Shapovalov D.,Bautista Agut R.,1.5,2.63,2024
2024-07-29,Goffin D.,Ugo Carabelli C.,1.29,3.75,2024
2024-07-30,Opelka R.,Duckworth J.,1.44,2.75,2024
2024-07-30,Van Assche L.,Cazaux A.,2.2,1.67,2024
2024-07-30,Krueger M.,Nardi L.,1.67,2.2,2024
2024-07-30,Kokkinakis T.,Purcell M.,1.73,2.1,2024
2024-07-30,Kovacevic A.,Nishioka Y.,2.3,1.62,2024
2024-07-30,Shang J.,Ymer E.,1.25,4.0,2024
2024-07-30,Albot R.,Diaz Acosta F.,1.5,2.63,2024
2024-07-30,Kecmanovic M.,Wolf J.J.,1.57,2.38,2024
2024-07-30,Korda S.,Garin C.,1.2,4.5,2024
2024-07-30,Nakashima B.,O Connell C.,1.4,3.0,2024
2024-07-30,Tiafoe F.,Galan D.E.,1.22,4.33,2024
2024-07-30,Shapovalov D.,Mannarino A.,1.29,3.75,2024
2024-07-31,Davidovich Fokina A.,Krueger M.,1.4,3.0,2024
2024-07-31,Kokkinakis T.,Vukic A.,1.53,2.5,2024
2024-07-31,Rinderknech A.,Shang J.,2.38,1.57,2024
2024-07-31,Kovacevic A.,Carballes Baena R.,1.67,2.2,2024
2024-07-31,Cobolli F.,Goffin D.,1.8,2.0,2024
2024-07-31,Mpetshi G.,Ruusuvuori E.,2.2,1.67,2024
2024-07-31,Michelsen A.,Bellucci M.,1.62,2.3,2024
2024-07-31,Hong S.,Khachanov K.,4.5,1.2,2024
2024-07-31,Rublev A.,Van Assche L.,1.25,4.0,2024
2024-08-01,Thompson J.,Opelka R.,2.0,1.8,2024
2024-08-01,Shelton B.,Albot R.,1.14,5.5,2024
2024-08-01,Shapovalov D.,Kecmanovic M.,1.62,2.3,2024
2024-08-01,Cobolli F.,Davidovich Fokina A.,2.1,1.73,2024
2024-08-01,Michelsen A.,Hong S.,1.3,3.5,2024
2024-08-01,Korda S.,Kokkinakis T.,1.36,3.2,2024
2024-08-01,Thompson J.,Mpetshi G.,1.73,2.1,2024
2024-08-01,Shelton B.,Nakashima B.,1.8,2.0,2024
2024-08-01,Tiafoe F.,Kovacevic A.,1.4,3.0,2024
2024-08-02,Rublev A.,Rinderknech A.,1.29,3.75,2024
2024-08-02,Cobolli F.,Michelsen A.,2.63,1.5,2024
2024-08-02,Shelton B.,Shapovalov D.,1.62,2.3,2024
2024-08-02,Korda S.,Thompson J.,1.5,2.63,2024
2024-08-03,Tiafoe F.,Rublev A.,2.75,1.44,2024
2024-08-04,Cobolli F.,Shelton B.,3.2,1.36,2024
2024-08-04,Korda S.,Tiafoe F.,1.57,2.38,2024
2024-08-05,Korda S.,Cobolli F.,1.3,3.5,2024
2024-08-06,Sonego L.,Griekspoor T.,2.3,1.62,2024
2024-08-06,Nishikori K.,Michelsen A.,3.5,1.3,2024
2024-08-06,Etcheverry T.,Jarry N.,1.73,2.1,2024
2024-08-06,Borges N.,Kecmanovic M.,2.38,1.57,2024
2024-08-06,Khachanov K.,Diallo G.,1.4,3.0,2024
2024-08-07,Carreno Busta P.,Marozsan F.,3.5,1.3,2024
2024-08-07,Tabilo A.,Tiafoe F.,2.3,1.62,2024
2024-08-07,Thompson J.,Draper J.,3.2,1.36,2024
2024-08-07,Paul T.,Darderi L.,1.13,6.0,2024
2024-08-07,Hijikata R.,Daniel T.,2.3,1.62,2024
2024-08-07,Arnaldi M.,Mcdonald M.,1.8,2.0,2024
2024-08-07,Shelton B.,Bublik A.,1.5,2.63,2024
2024-08-07,Davidovich Fokina A.,Safiullin R.,1.91,1.91,2024
2024-08-07,Humbert U.,Fils A.,1.62,2.3,2024
2024-08-07,Coric B.,Martinez P.,1.33,3.4,2024
2024-08-07,Nakashima B.,Shapovalov D.,2.1,1.73,2024
2024-08-07,Duckworth J.,Giron M.,2.63,1.5,2024
2024-08-07,Popyrin A.,Machac T.,2.3,1.62,2024
2024-08-07,Fritz T.,Navone M.,1.06,10.0,2024
2024-08-07,Rinderknech A.,Mannarino A.,1.5,2.63,2024
2024-08-08,Korda S.,Pospisil V.,1.07,9.0,2024
2024-08-08,Cobolli F.,Auger-Aliassime F.,4.0,1.25,2024
2024-08-08,Kokkinakis T.,Monfils G.,1.73,2.1,2024
2024-08-08,Borges N.,Humbert U.,3.2,1.36,2024
2024-08-08,Davidovich Fokina A.,Medvedev D.,5.0,1.17,2024
2024-08-08,Nakashima B.,Paul T.,3.2,1.36,2024
2024-08-08,Nishikori K.,Tsitsipas S.,4.33,1.22,2024
2024-08-08,Rublev A.,Etcheverry T.,1.29,3.75,2024
2024-08-08,Zverev A.,Thompson J.,1.29,3.75,2024
2024-08-08,Dimitrov G.,Hijikata R.,1.25,4.0,2024
2024-08-08,Arnaldi M.,Khachanov K.,2.3,1.62,2024
2024-08-08,Ruud C.,Duckworth J.,1.33,3.4,2024
2024-08-08,Sinner J.,Coric B.,1.1,7.0,2024
2024-08-08,Rune H.,Carreno Busta P.,1.3,3.5,2024
2024-08-08,Popyrin A.,Shelton B.,2.5,1.53,2024
2024-08-08,Tabilo A.,Sonego L.,1.57,2.38,2024
2024-08-10,Korda S.,Fritz T.,2.3,1.62,2024
2024-08-10,Hurkacz H.,Kokkinakis T.,1.73,2.1,2024
2024-08-10,Rinderknech A.,Cobolli F.,2.38,1.57,2024
2024-08-10,Arnaldi M.,Davidovich Fokina A.,2.2,1.67,2024
2024-08-10,Rublev A.,Nakashima B.,1.53,2.5,2024
2024-08-10,Nishikori K.,Borges N.,2.3,1.62,2024
2024-08-10,Popyrin A.,Dimitrov G.,3.4,1.33,2024
2024-08-10,Sinner J.,Tabilo A.,1.06,10.0,2024
2024-08-10,Zverev A.,Rune H.,1.3,3.5,2024
2024-08-10,Korda S.,Ruud C.,1.8,2.0,2024
2024-08-10,Hurkacz H.,Rinderknech A.,1.57,2.38,2024
2024-08-11,Rublev A.,Sinner J.,5.0,1.17,2024
2024-08-11,Arnaldi M.,Nishikori K.,1.5,2.63,2024
2024-08-11,Popyrin A.,Hurkacz H.,2.3,1.62,2024
2024-08-11,Korda S.,Zverev A.,3.4,1.33,2024
2024-08-11,Rublev A.,Arnaldi M.,1.29,3.75,2024
2024-08-12,Popyrin A.,Korda S.,3.0,1.4,2024
2024-08-13,Popyrin A.,Rublev A.,3.4,1.33,2024
2024-08-12,Cobolli F.,Paul T.,4.5,1.2,2024
2024-08-13,Khachanov K.,Cerundolo F.,1.53,2.5,2024
2024-08-13,Zhang Zh.,Mpetshi G.,1.8,2.0,2024
2024-08-13,Darderi L.,Tabilo A.,3.2,1.36,2024
2024-08-13,Baez S.,Giron M.,2.38,1.57,2024
2024-08-13,Tiafoe F.,Davidovich Fokina A.,1.67,2.2,2024
2024-08-13,Lehecka J.,Navone M.,1.36,3.2,2024
2024-08-13,Michelsen A.,Griekspoor T.,1.8,2.0,2024
2024-08-13,Thompson J.,Humbert U.,2.5,1.53,2024
2024-08-13,Shelton B.,Opelka R.,1.44,2.75,2024
2024-08-13,Musetti L.,Jarry N.,1.4,3.0,2024
2024-08-13,Nishioka Y.,Kecmanovic M.,1.8,2.0,2024
2024-08-14,Nakashima B.,Fritz T.,3.4,1.33,2024
2024-08-14,Fils A.,Holt B.,1.2,4.5,2024
2024-08-14,Borges N.,Mannarino A.,1.33,3.4,2024
2024-08-14,Marozsan F.,Moutet C.,1.91,1.91,2024
2024-08-14,Auger-Aliassime F.,Kovacevic A.,1.3,3.5,2024
2024-08-14,Tsitsipas S.,Struff J.L.,1.53,2.5,2024
2024-08-14,Rune H.,Berrettini M.,2.2,1.67,2024
2024-08-14,Purcell M.,Machac T.,2.75,1.44,2024
2024-08-14,Draper J.,Munar J.,1.25,4.0,2024
2024-08-14,Monfils G.,Popyrin A.,2.2,1.67,2024
2024-08-14,Carreno Busta P.,Korda S.,5.5,1.14,2024
2024-08-14,Etcheverry T.,Arnaldi M.,2.1,1.73,2024
2024-08-14,Sinner J.,Michelsen A.,1.08,8.0,2024
2024-08-15,Tiafoe F.,Musetti L.,1.91,1.91,2024
2024-08-15,Thompson J.,Baez S.,1.5,2.63,2024
2024-08-15,Lehecka J.,Medvedev D.,4.5,1.2,2024
2024-08-15,Hurkacz H.,Nishioka Y.,1.44,2.75,2024
2024-08-15,Cobolli F.,Darderi L.,1.53,2.5,2024
2024-08-15,Zverev A.,Khachanov K.,1.25,4.0,2024
2024-08-15,Carreno Busta P.,Purcell M.,1.8,2.0,2024
2024-08-15,Marozsan F.,Dimitrov G.,4.0,1.25,2024
2024-08-15,Rublev A.,Zhang Zh.,1.33,3.4,2024
2024-08-15,Nakashima B.,Fils A.,1.73,2.1,2024
2024-08-15,Shelton B.,Etcheverry T.,1.4,3.0,2024
2024-08-15,Draper J.,Tsitsipas S.,2.38,1.57,2024
2024-08-15,Rune H.,Borges N.,1.36,3.2,2024
2024-08-16,Monfils G.,Alcaraz C.,9.0,1.07,2024
2024-08-16,Auger-Aliassime F.,Ruud C.,1.62,2.3,2024
2024-08-16,Zverev A.,Carreno Busta P.,1.11,6.5,2024
